adm1_name,anom_growing_ndvi,anom_precip,anom_prev_precip,anom_sm_profile,anom_sm_rootzone,anom_sm_shallow,anom_spring_sm_rootzone,anom_spring_sm_shallow,anom_summer_ndvi,anom_temp,anom_vpd,growing_mean_ndvi,lc_class,lc_name,prev_summer_precip,spring_sm_rootzone,spring_sm_shallow,summer_mean_ndvi,summer_precip,summer_sm_profile,summer_sm_rootzone,summer_sm_shallow,summer_temp,summer_vpd,year
Saarland,-0.0011662980122765,-73.2200122667753,-20.66933268641809,-0.0268477615777503,-0.0266705625892836,-0.0567881498379886,-0.0204402145579194,-0.0343223762214166,-0.0009233942442929276,2.47754481975369,0.2973396838632673,0.7576568471774897,1,forest,210.3730802211205,0.3585776745305236,0.3165362495951282,0.7952904143676296,159.0790780708079,0.309959579749807,0.3066747488023582,0.2331656955776638,20.57480399647683,0.983121093013183,2003
Sachsen,-0.0163022941144956,-115.92398503808585,91.46778381102052,-0.0247084949346636,-0.0238551763172755,-0.0694526029251088,-0.0104815886929902,-0.0130446495506215,-0.0151997763839391,1.3745519181924692,0.2025431464598381,0.7121365037556884,1,forest,360.4314914511677,0.3581025316491698,0.333172473515603,0.736755704918033,153.87600571144097,0.3097730417250154,0.3069791869337004,0.2361526853111553,19.10296461555685,0.8580170157683873,2003
Sachsen-Anhalt,-0.011030028935898,-93.33818781293762,70.37200118479726,-0.0183935291228006,-0.016768596309616,-0.0781682014467167,0.0013707761766557,-0.0207176172459283,-0.0167970255242376,1.5325524119881988,0.2432956269371758,0.7168347313004644,1,forest,285.43897628257133,0.3830303114911878,0.3414761675137654,0.7310199096940841,122.99465870010064,0.3283782069181353,0.3274604086717955,0.2340695558023917,20.028640112788644,0.9759042746496376,2003
Schleswig-Holstein,-0.0175797163777399,-97.89560779292752,135.5282490327064,-0.0171658421619307,-0.016100208350795,-0.0524267991672362,-0.0075628030415545,-0.0069600992132043,-0.02367807771836,1.346358993594792,0.1895219001941429,0.74104842451666,1,forest,378.8886172630426,0.2625622165090395,0.2401257816978813,0.7653037433155081,147.53230111311228,0.2212329741450651,0.2185450074965782,0.1644679750270888,18.96416408712935,0.7751021747064357,2003
Thueringen,-0.0050748317865473,-113.00554983126472,54.133262589154505,-0.0291091558219703,-0.0287025211522405,-0.0704835842782391,-0.0161560166012656,-0.0184815628871025,-0.0020856236600563,1.9606977992840329,0.2579557551890668,0.7323423063517174,1,forest,309.814040016597,0.3607739842413343,0.3396427804631126,0.7624925189411311,142.3481303670571,0.3148213079189481,0.3116767235653839,0.2464997349393977,19.112146126254768,0.865336294409641,2003
Baden-Wuerttemberg,-0.011391765029496,-187.7665284319344,72.34376066637057,-0.0389168270625325,-0.0407673694735726,-0.0649190065400473,-0.0134151320858051,-0.0176199396441395,-0.0202002130980251,2.974128932388474,0.3541155540129008,0.7442531853883555,2,grassland,470.35575029545726,0.3806186061140449,0.3610591999584385,0.754162503751726,208.68067584666335,0.3359992248795868,0.3319462861343451,0.2904615962220884,20.32548858143756,0.9090719999246374,2003
Bayern,-0.0080209657782297,-208.97607616673832,69.23250496945971,-0.0359069491255723,-0.0381819372900036,-0.0521299226173737,-0.0096762207370549,-0.0109355527465421,-0.0159380207501109,2.6403146404335103,0.2835421151404566,0.7114804790194273,2,grassland,562.7236867317949,0.3809222775518378,0.3692513827731187,0.7395230544459239,285.55415111162307,0.3465998112615295,0.3426014523008067,0.313537551480078,18.707552147213462,0.7360306901973235,2003
Brandenburg,-0.047955144987133,-94.11862253722715,70.76461402292547,-0.0167371895556459,-0.0151527096297453,-0.0717332256544617,0.0022965786191177,-0.0203237760881942,-0.0513493539029535,1.181139918883802,0.1955357324085132,0.5481922650925025,2,grassland,289.38978341841226,0.3809279460908172,0.3382743579007632,0.5695626450421941,125.5204320885392,0.3247060253600094,0.3230883984632062,0.2346495999103179,20.068338774853075,0.9341171586937368,2003
Bremen,-0.0308001758241758,-114.31076139451788,66.90805146818354,-0.0139529993369554,-0.011645123404226,-0.0549369603319976,-0.0060317229365961,-0.005941662673312,-0.0397319999999999,1.252652082655164,0.1483064710696396,0.707223076923077,2,grassland,325.21560399919736,0.3799709805450986,0.3579909611773748,0.6915166666666667,146.49932672141475,0.3408734252643048,0.3414357410189356,0.276758396440367,18.864643157767585,0.698044995405907,2003
Hessen,-0.0091315824175822,-62.9674690985851,39.60694710140416,-0.0232996620057769,-0.0241316194466393,-0.0452443250567254,-0.0177052077782197,-0.0190584647476032,-0.046646,1.6431605391963764,0.163231038544327,0.7037,2,grassland,337.72787063509213,0.3615381342980169,0.3320463046093283,0.6821333333333334,237.1943204557745,0.3207894536344211,0.3157455649791795,0.2680691475224466,17.83900672953617,0.6665964330610034,2003
Mecklenburg-Vorpommern,-0.0284791247013855,-80.38638182548497,8.994548119356162,-0.014263630337561,-0.0132887712479054,-0.0518598904379076,-0.0014124230328322,-0.0151087627168147,-0.0295460579710145,0.94986162148594,0.1487959372808426,0.6147715719063546,2,grassland,231.98359622098815,0.3104860808747161,0.2717053972289541,0.6283369565217393,144.68797331264275,0.2609180648993277,0.2585827861645396,0.1857202800835741,19.41058501960472,0.8251934571567835,2003
Niedersachsen,-0.0244151318072003,-110.97148036223084,66.03079002934982,-0.0115556166626461,-0.0095287067927216,-0.0459534083440297,-0.0070368130758109,-0.004234505515132,-0.0288499581369559,1.1653301133784404,0.109737509789857,0.7192740803139196,2,grassland,349.4108599329213,0.3688436956760947,0.344680696269093,0.7125565566953147,174.3915203796218,0.33179538974367,0.3310689217080401,0.2707170424705231,18.43063958136629,0.5986684634469135,2003
Nordrhein-Westfalen,0.0391093076923076,-64.88276466967392,30.588787145664185,-0.0169657567489258,-0.0166041724883413,-0.0402281291920651,-0.0097641164019913,-0.0110056437306648,0.028346,1.6796673051293889,0.1644996503549887,0.5168961538461538,2,grassland,325.7483130612968,0.3731366379303744,0.3474055454864867,0.5221166666666667,231.6821499621717,0.3305417911345991,0.3277654688526368,0.2756679113335649,18.785967455855985,0.7176906860060825,2003
Rheinland-Pfalz,-0.0200471868131868,-74.47123155237956,-10.4345757293205,-0.0189027035696917,-0.0186243768606789,-0.0504746127931874,-0.0075721330906583,-0.0062258896024423,-0.0354113333333332,1.8551218780554135,0.167984789600978,0.6562076923076924,2,grassland,244.7447886982559,0.3662296748599983,0.3459239610491972,0.63125,184.74196483252925,0.3199699880275559,0.3164726070326573,0.2579623717418566,18.83634434247676,0.7430376896685793,2003
Sachsen,-0.0916050009834523,-101.93620305125208,77.1207062886276,-0.0177727811054707,-0.0170575231998972,-0.0682994281386555,5.481583253911306e-05,-0.0208180803486812,-0.0959666640726329,1.031399510763429,0.181482551996516,0.3514591065549237,2,grassland,317.5473976541828,0.3324691847032046,0.2874932378643694,0.360355317769131,139.3499530800249,0.2758406451052509,0.2727211298908495,0.1898073630042135,20.387043343511458,0.9689726997151952,2003
Sachsen-Anhalt,-0.0726065775073982,-95.13911338983615,58.30831367106576,-0.0205331554992242,-0.0183937392355687,-0.0818893234837183,0.0006503101096150983,-0.0195290440717986,-0.092928405946255,1.469616501991497,0.2268684338805414,0.5282618947090646,2,grassland,284.18114365668424,0.3840585179841344,0.3424568665167087,0.5326526801029159,132.41525220936737,0.3277097196467008,0.3276577073118256,0.2296417510972358,19.78995938781013,0.9435953936361816,2003
Schleswig-Holstein,-0.017891083857352,-86.16707284979019,148.62531227126826,-0.0063422010957319,-0.0046578847254686,-0.0282919123464454,-0.005932580490688,-0.0031845859264679,-0.0116963633818589,1.0927889569223816,0.0966722774108929,0.7281968838831941,2,grassland,422.6581833625157,0.3740714529013194,0.3518390114580164,0.7311136571481899,189.99680664178436,0.3404941253941548,0.3403153339145279,0.2899463970681864,18.1011479780659,0.5784313239346042,2003
Thueringen,-0.0503769780219781,-119.41436022760196,63.07770470504951,-0.0295530431032361,-0.0298307121423609,-0.06269017420305,-0.017455132503988,-0.014071863627918,-0.0548306666666666,1.8542955119179825,0.2314761333236199,0.6301846153846153,2,grassland,340.0654977479576,0.3640881638270552,0.350237481653904,0.631375,157.14027573226377,0.3232427502937322,0.3195640662385856,0.2686497780014821,18.909612314960327,0.8319636648052966,2003
Baden-Wuerttemberg,-0.0478391035427478,-127.8411652204169,34.26760756558662,-0.0319271720793836,-0.031597752991647,-0.0729063293223177,-0.0165561774185162,-0.0284910194853175,-0.0661568100744108,2.906886223972602,0.40700905656789,0.6007964701345976,3,cropland,300.6370321581473,0.3940201311030435,0.3603023608202083,0.5882857563605582,136.9719561984168,0.3464806590640756,0.3437553205769948,0.2724739019335506,21.421612708056355,1.1052160659519472,2003
Bayern,-0.0608619177184145,-137.33991874327245,36.922413018833865,-0.0337300174285841,-0.0339153968652736,-0.0761776206517142,-0.0148693359860024,-0.0267944469476292,-0.0698405717158183,2.7392598414173226,0.4081334263893604,0.578955972628607,3,cropland,307.840191999446,0.3771378313298891,0.3454396553205942,0.5825162865071662,134.30324052930527,0.3295673215253681,0.3263024615210854,0.2619201711986922,21.34919135069896,1.1093330499393237,2003
Berlin,-0.0583014828571427,-95.58735696079066,48.461380995561576,-0.0093138550062382,-0.0081873868589405,-0.0715616085764748,0.0143238538680829,-0.0264068173387223,-0.0761311600000001,1.2301063871816682,0.215904269408464,0.5113213692307693,3,cropland,258.16406058460467,0.3597494765095955,0.3018692697686819,0.4904153666666666,115.55036728142184,0.2954296399717892,0.2941664212188811,0.1853750457061804,20.364045620350208,0.9998694745981764,2003
Brandenburg,-0.0533046324189324,-93.02296653764968,57.145070931781085,-0.0150550993597423,-0.0134594305728678,-0.074636443500472,0.0058571993800655,-0.0204928079778475,-0.0517745399687032,1.1754990318038236,0.1979095177403498,0.5586190821526077,3,cropland,273.04889408547587,0.3867804522771594,0.342788568985221,0.5445615794087453,123.9914664181281,0.3286021475146761,0.3272909200335837,0.2320847099908539,20.08980836501937,0.9431983841577788,2003
Hamburg,-0.0305535634850138,-106.42966880567693,105.4973880071591,-0.020418231365672,-0.0197608752420477,-0.0568926428477884,-0.0068159867871483,-0.0055553088623891,-0.0386512409545805,1.4377125441586505,0.2199673498231695,0.6097042636347486,3,cropland,351.98248138831667,0.4648299019580887,0.4434831596111645,0.605314819091609,142.09773108211323,0.4237679951604579,0.4214031818528441,0.36293441489475,19.46393307077082,0.8435901485137426,2003
Hessen,-0.0409214456943016,-98.3698369657766,41.99952962064614,-0.0262961294859894,-0.0251251935323229,-0.0764103498460608,-0.0109134116334533,-0.0271464301862326,-0.0407199126510447,2.2306127023514306,0.3093507100522003,0.590037649119023,3,cropland,267.3535849073823,0.3661225740033255,0.3259249350449659,0.577430234773127,128.17119368339482,0.3118617192291602,0.3098939362194965,0.2213653273523887,20.2866164730469,0.9714997245349624,2003
Mecklenburg-Vorpommern,-0.0335403408366873,-65.13118350838909,34.098200398384,-0.0134286659821844,-0.0126150522827376,-0.0439762102809895,-0.0040616717228941,-0.0098377724407011,-0.0267949148807768,0.9633110486409964,0.1245899943309977,0.60083849011648,3,cropland,267.35530710536773,0.3526782075057127,0.3238064123692674,0.5861113229238349,168.50291852135877,0.3060775321493253,0.3033326284743578,0.2392801194968971,18.853326431807208,0.7219962861238998,2003
Niedersachsen,-0.0393800531040881,-99.89535916249083,72.78568653452908,-0.0220644436905071,-0.0206036337350647,-0.0674427626682893,-0.0104081755179603,-0.0149946323636909,-0.040973123846337,1.527407002993619,0.2170539343284686,0.6121923079347021,3,cropland,313.7883810786319,0.3464256561096683,0.3174521323063709,0.6165452139615987,143.16458267664802,0.3001535588337531,0.2979227691547623,0.2270382592617559,19.47933562711044,0.847616591065639,2003
Nordrhein-Westfalen,-0.0268917791898858,-83.22322170330953,44.52893079525453,-0.0211939440267989,-0.0202538887734042,-0.0560219108006309,-0.0154332782576985,-0.0168180100356435,-0.0279523940655331,1.6834743513863355,0.204335579521389,0.6128747033956035,3,cropland,292.114505967278,0.3228617312949316,0.2931007936482673,0.6077533678645082,165.58168295544627,0.2797628385765474,0.2763372225759078,0.2145249892624064,19.704387653113887,0.8401974962161245,2003
Rheinland-Pfalz,-0.041771075244172,-76.75781099841745,-3.890570362986309,-0.019208029653267,-0.0185614883523322,-0.0624849950790041,-0.0044506322501027,-0.0309914809119658,-0.0534436810534261,2.412703833117692,0.3101883809958481,0.5647422392402537,3,cropland,200.59720437231195,0.3643933336234843,0.3177725795051491,0.5453848363107722,128.4898257536556,0.3097636320623573,0.30802128371265,0.2183501649730428,20.919249725033858,1.0388573749998444,2003
Saarland,-0.0351643609859701,-71.25392649846759,-22.58419170011876,-0.027284376455587,-0.0270695123741761,-0.0608307416769031,-0.0188695834052424,-0.0397461429669428,-0.0554778700156094,2.5366916378577606,0.3165878585315502,0.6176195500540328,3,cropland,197.83855684765453,0.35787803720093,0.3069534266512694,0.5752127713920816,150.5763050598443,0.3050756695815709,0.3019965754814497,0.217952015700021,20.989603954277648,1.0249813480695749,2003
Sachsen,-0.069032913628096,-107.51632858008972,93.69836376975374,-0.023375042355682,-0.0223642311485684,-0.0741857310451214,-0.0077295514877455,-0.0182595749673253,-0.06843433954617,1.4054143083456878,0.2287036548370507,0.5394646620619465,3,cropland,333.9006987404709,0.3629174372988614,0.3296273906485154,0.5152759187687682,133.06570918692103,0.3116021779020454,0.3089655422918748,0.2281960029936084,20.013846155918067,0.953398841722058,2003
Sachsen-Anhalt,-0.0509552153256928,-92.1542045956393,73.28273315025552,-0.0170291212327681,-0.0156016459093081,-0.0784752451941182,0.0033318517971616,-0.0209094001623305,-0.0476009222444493,1.5804691939590538,0.2576705783808865,0.5458671682983594,3,cropland,278.952594126412,0.3753618510211244,0.3345434546080696,0.5193352393349734,114.72924765438616,0.3211267226548542,0.3198852271343043,0.2271320335359515,20.378672253557,1.009809760167721,2003
Schleswig-Holstein,-0.0250666981961506,-83.30156195151872,125.34249785279678,-0.0114565563203353,-0.0097423540509782,-0.0451492481975463,-0.0060550349217367,-0.0071772509263301,-0.0233761238859397,1.2057308013644832,0.1360301456514148,0.6234747360408861,3,cropland,371.0552650775328,0.3349068669073402,0.3068131345335787,0.6104338778264309,164.20269096358388,0.2942494421002445,0.2924515238381401,0.2271510358927406,18.465495281875786,0.6601579960444117,2003
Thueringen,-0.0470761665226073,-96.6578996034933,80.890285567219,-0.0212914559022255,-0.0204578639452304,-0.0784105222955249,-0.0038917677073493,-0.0245647557629186,-0.0403183317204958,1.8798948290733497,0.2798735882589153,0.5532386714850244,3,cropland,297.04063405567814,0.356695453326171,0.3195018872455021,0.5392376489836793,120.12928156800903,0.3039173436623009,0.3018028355107848,0.2094523638588232,19.805693808499136,0.9461647054241225,2003
Baden-Wuerttemberg,-0.0174741632672193,-20.87194772326228,-146.9765929490482,-0.01159598832261,-0.0124469917402909,-0.0086216309962448,-0.0039402979935307,0.0019706208459901,-0.0066509386270351,-1.0211109716015658,-0.0444703780457071,0.7544730154270874,1,forest,168.56108923108422,0.4028245799267029,0.389348742722897,0.794616735251601,292.21269086396376,0.3645349949800539,0.3615043429902986,0.3375796787128479,16.741615303609386,0.5942543175391023,2004
Bayern,-0.0290968636102655,-3.6320505261036766,-148.4270729035223,0.0005870482077633424,0.0010300123770221,0.0112353940012133,-0.0060016531122099,0.0046114831517549,0.0005325657798643669,-1.1635755597110116,-0.0658609908123704,0.7176915826812729,1,forest,201.7913367429081,0.3694413399314885,0.3622245198540896,0.784159434967832,346.89171720489054,0.3502598130669004,0.3478871558461571,0.3359754963466912,16.15780311674607,0.5275569916239474,2004
Berlin,-0.0493733265834355,-23.22121982309006,-93.13186178617056,-0.0071510388499531,-0.006942295338332,0.0061808374948194,-0.012937341734414,0.0070412403735506,-0.0236275427851291,-1.2077278677221897,-0.1186650938397488,0.6476263597083447,1,forest,118.3527901322952,0.3417546866745811,0.3434746555440602,0.7057467800882168,189.4272740322248,0.310072525436928,0.3077509694292049,0.2831127885424664,18.067653267346884,0.6749508134526713,2004
Brandenburg,-0.0363231812035038,-13.835010772993517,-96.40698509906169,-0.0059278834631162,-0.0053853704616988,0.0136773274208796,-0.0161017317639177,0.0068642457518209,-0.0292801852052012,-1.2036723678489338,-0.1151482958339056,0.6749748379866837,1,forest,120.08270145953362,0.3538642467256687,0.3596624496287944,0.6991030211096924,203.33724874371967,0.3274891901333557,0.3251458801355669,0.3125159946487513,17.934470406182008,0.6590488470546189,2004
Hamburg,-0.0095955604395605,67.47293985051789,-106.78733408358212,0.0100684139492062,0.0115773755664894,0.0291050693917587,-0.0034046653319145,0.0049843835409112,-0.0007466666666666733,-1.0343208103248325,-0.110011292805153,0.7477428571428572,1,forest,154.5776038324682,0.372418422999775,0.3580958842661503,0.7813,330.3579875425804,0.3543975708805405,0.3521281912380934,0.3509102901107806,16.66711551661704,0.4832314532805059,2004
Hessen,-0.0190812878941845,28.094439507708103,-100.1911971302223,-0.0018401691246201,-0.0015227919686471,0.0214601726602557,-0.0136989064899918,0.0038693393554983,-0.0100956744684342,-1.1088795619455456,-0.1019961570297334,0.7305805701517933,1,forest,133.88675790371136,0.3641758953901421,0.3582628961783218,0.7689961222802397,263.11914231518364,0.3372605645209648,0.3344352986729941,0.32310830445985,16.679205989447375,0.5474917090868553,2004
Mecklenburg-Vorpommern,-0.0240205995331339,36.23365516234485,-80.13859440210742,0.0039998803952216,0.0043172967323774,0.0307668961950666,-0.0094941739275611,0.0048307717061935,-0.020022791277462,-1.2272704858343255,-0.1224043704870708,0.7041394443511286,1,forest,146.64336599204293,0.3228470909435198,0.3139153125370167,0.7317130391708581,263.99515464452907,0.3007089851620891,0.2975416341157689,0.2946896431035988,16.893728318442225,0.5051041919533027,2004
Niedersachsen,-0.0228808764926108,56.6351531464345,-93.85610520989982,0.013855748398625,0.0153517166457474,0.0347972433008874,-0.0016510703077499,0.007963529622318,-0.032375655224037,-1.160620816461154,-0.1315722498479887,0.7169361033108844,1,forest,148.69807391941345,0.3147587226105154,0.3004795286380454,0.7349817142486442,301.2428531525684,0.2954522304226112,0.2930791923225825,0.2903101716719382,16.60620276915235,0.511508482526652,2004
Nordrhein-Westfalen,-0.0207745366101636,38.9247411183696,-70.93015233489692,0.0096085159784559,0.0093784722917568,0.0320212659461318,-0.0008673517454830862,0.0087212209717698,-0.0172471264276471,-1.0063133056907347,-0.1040248115799364,0.725456807295464,1,forest,219.35044020115464,0.3765498852833949,0.361194028877771,0.7601597276135748,331.0710286846977,0.3520364393836128,0.3483148702735171,0.3474826072736964,15.847502493903502,0.4358253481733714,2004
Rheinland-Pfalz,-0.0249576637417752,9.769982892197005,-71.74274244030404,-0.0120044534686214,-0.0122479940395977,0.0058263640828505,-0.0170983853616755,-0.0009196035979681848,-0.0183232646374242,-0.9443614564926492,-0.0777261095237068,0.7367664166658947,1,forest,163.99182753387294,0.3528426894325863,0.345305987170677,0.7766057917360257,246.86375795846436,0.3177576716824808,0.3143880648238912,0.2927205857680027,16.880330610907947,0.5778788075602527,2004
Saarland,-0.0250504902076177,37.01849009242465,-71.96333483673068,-0.0057710779594037,-0.0067194497111431,0.0117950892479166,-0.0071566330649057,0.0007603133024646726,-0.0302465928810992,-1.040180256071919,-0.1028619275164133,0.7337726549821488,1,forest,159.0790780708079,0.3718612560235373,0.3516189391190097,0.7659672157308233,269.3175804300078,0.3310362633681535,0.3266258616804986,0.301748934663569,17.057078920651215,0.5829194816335022,2004
Sachsen,-0.0427292988374989,-19.58912878454176,-115.08770192870652,0.0066708708922197,0.0089226238815563,0.020613013000768,-0.0076232245621025,0.0134591238015375,-0.003178200237586,-1.2194028230806744,-0.0981157380520886,0.6857094990326854,1,forest,153.876005711441,0.3609608957800573,0.3596762468677622,0.7487772810643859,250.21086196498524,0.3411524075518988,0.3397569871325324,0.3262183012370324,16.509009874283706,0.5573581312564605,2004
Sachsen-Anhalt,-0.021402637807905,17.768996706991853,-92.07231639767394,0.0035617543315284,0.0041960117862628,0.0272251821315908,-0.009143321022687,0.0106225388348046,-0.0125755246320231,-1.224486387488287,-0.1356345957848366,0.7064621224284576,1,forest,122.99465870010064,0.372516214291845,0.3728163235944984,0.7352414105862987,234.10184322003008,0.3503334903724643,0.3484250167676743,0.3394629393806993,17.271601313312157,0.5969740519276253,2004
Schleswig-Holstein,-0.0191013570899688,76.33249095005031,-95.82806711722388,0.0108393319389663,0.0120723280499173,0.0293558891453586,-0.00220483725397,0.002804672520793,-0.0384132470588235,-1.087486178887567,-0.1188994641854112,0.7395267838044308,1,forest,147.53230111311228,0.2679201822966239,0.2498905534318786,0.7505685739750447,321.7603998560901,0.2492381482459622,0.2467175438972907,0.2462506633396838,16.530318914646994,0.4666808103268814,2004
Thueringen,-0.0283447720103271,14.37023768616137,-113.33264706038555,0.0130023336766243,0.0140493697489922,0.0257630958677471,-0.0013139886790368,0.0067858025355105,-0.0125409605033846,-1.2604412304299812,-0.111590871720175,0.7090723661279372,1,forest,142.3481303670571,0.3756160121635632,0.3649101458857259,0.7520371820978023,269.7239178844836,0.3569327974175429,0.3544286144666169,0.3427464150853841,15.89100709654076,0.4957896675003988,2004
Baden-Wuerttemberg,-0.0074202520566053,-25.0639605987064,-189.3313137824236,0.0033369341615697,0.0040209866754039,0.0124181718630971,0.0026367082822672,0.0082337141592828,0.0154736088600756,-1.1108300132886602,-0.0583165992777056,0.7482246983612464,2,grassland,208.68067584666335,0.3966704464821172,0.3869128537618609,0.7898363257098266,371.3832436798912,0.378252986103689,0.3767346422833216,0.3677987746252329,16.24052963576042,0.4966398466340307,2004
Bayern,-0.0173894738541529,-23.207103157106832,-207.9370306507124,0.0069789383189965,0.0077112414291696,0.0116770130231108,0.0024656674305723,0.0068069290257837,0.0048803593726882,-1.124781876403233,-0.0469997030908674,0.7021119709435037,2,grassland,285.55415111162307,0.393064165719465,0.3869938645454448,0.7603414345687232,471.3231241212551,0.3894856987060986,0.38849463101998,0.3773444871205625,14.942455630376717,0.4054888719659994,2004
Brandenburg,-0.0457425134928362,6.250511030056427,-93.10473730694764,-0.0023090668569786,-0.0017283352168911,0.0236660977902394,-0.0158284807724924,0.0085423405462374,-0.0341257515822784,-1.2504176386472343,-0.1272207347967479,0.5504048965867993,2,grassland,125.5204320885392,0.362802886699207,0.367140474535195,0.5867862473628692,225.88956565582276,0.3391341480586767,0.3365127728760604,0.330048923355019,17.636781217322035,0.6113606914884758,2004
Bremen,-0.0056446813186812,63.06014990968384,-111.80822580959908,0.0037530614370788,0.0039405948896874,0.0178470861282257,-0.0060031528092798,-0.0013077564353441,0.0024346666666668,-0.7691725676706298,-0.0715237201397272,0.7323785714285715,2,grassland,146.49932672141475,0.3799995506724149,0.3626248674153426,0.7336833333333335,323.87023802561646,0.3585794860383391,0.3570214593128491,0.3495424429005904,16.84281850744179,0.4782148041965401,2004
Hessen,0.0010398461538462,32.384031178185126,-60.92660307791349,0.0116933773340547,0.0122019637425285,0.0333017451697638,0.0008245090598558713,0.0127622157863676,0.0095539999999998,-1.028212698905696,-0.096684727465074,0.7138714285714285,2,grassland,237.1943204557745,0.3800678511360925,0.3638669851432992,0.7383333333333333,332.5458207325447,0.3557824929742528,0.3520791481683474,0.3466152177489359,15.167633491434096,0.4066806670516023,2004
Mecklenburg-Vorpommern,-0.0194059761108456,14.859466626914552,-78.30107478898927,-0.0018517028722164,-0.00154437348326,0.0144086170579964,-0.0101743975268663,0.004037454581621,0.010011188405797,-1.2057230331395516,-0.1103553995890499,0.6238447204968944,2,grassland,144.68797331264275,0.301724106380682,0.29085161452739,0.6678942028985508,239.93382176504227,0.2733299923646722,0.270327183929185,0.2519887875794782,17.255000364979225,0.5660421202868909,2004
Niedersachsen,-0.0060230431639333,75.0289772491083,-108.98854952394976,0.0015502630405309,0.0012090495270674,0.0143441100256749,-0.0038838297985598,-0.0095701972152361,-0.0023735881157009,-0.6447357927545875,-0.0546711762962149,0.7376661689571866,2,grassland,174.3915203796218,0.3719966789533458,0.339345004568989,0.7390329267165697,360.3919779909609,0.3449012694468473,0.3418066780278293,0.3310145608402278,16.620573675233256,0.4342597773608416,2004
Nordrhein-Westfalen,0.0012524395604395,46.30910581512127,-63.47737595346091,0.0070145510644004,0.0068195102770952,0.0353853980945145,-0.0072605345220349,0.0058153862332215,0.006471,-0.96736652733406,-0.1025344233514433,0.4790392857142858,2,grassland,231.6821499621717,0.3756402198103309,0.364226575450373,0.5002416666666667,342.87402044696694,0.3545220989479255,0.3511891516180733,0.3512814386201446,16.138933623392536,0.4506566122996503,2004
Rheinland-Pfalz,0.0207451208791208,7.781071426102315,-70.43739959504714,-0.0028791749146971,-0.0038828405003336,0.0244319033674015,-0.0115273916412681,0.0011954368924012,0.0343386666666667,-0.9225225509862351,-0.0770966487406233,0.6970000000000001,2,grassland,184.74196483252925,0.3622744163093886,0.3533452875440409,0.701,266.9942678110111,0.3359935166825504,0.3312141433930027,0.3328688879024455,16.058699913435106,0.4979562513269779,2004
Sachsen,-0.0727759543977423,-11.970885646139925,-101.0767382855303,-0.0128576071500694,-0.0119891653641102,0.0121634522929457,-0.0259833840236321,0.0066609764151568,-0.0566111679636835,-1.2237012525466704,-0.1130312169949099,0.3702881531406337,2,grassland,139.3499530800249,0.3064309848470333,0.3149722946282075,0.3997108138780805,229.3152704851371,0.2807558190606523,0.2777894877266366,0.2702702434358147,18.13194258020136,0.6744589307237691,2004
Sachsen-Anhalt,-0.0424623707707387,27.988479264075508,-93.45757777625109,0.0028491848716204,0.0030438970302029,0.0288145221287624,-0.0102144713445596,0.0080426746900824,-0.0307846094911378,-1.222025489114095,-0.1362575304270736,0.5584061014457242,2,grassland,132.41525220936737,0.3731937365299596,0.3700285852785898,0.5947964765580331,255.542844863279,0.3510920600175456,0.3490953435775972,0.3403455967097166,17.098317396704537,0.5804694293285666,2004
Schleswig-Holstein,0.0101475105829221,83.61921386122651,-84.03606444946301,0.003195525710964,0.0023713465219573,0.0209481642672746,-0.0032656100796085,-0.0073185673595179,0.0113537252706232,-0.8118414936967613,-0.0701658919609982,0.7562354783234684,2,grassland,189.99680664178436,0.376738423312399,0.3477050300249665,0.7541637458006719,359.783093352801,0.3500318522008508,0.3473445651619538,0.3391864736819064,16.196517527446755,0.4115931545627129,2004
Thueringen,-0.021033021978022,-2.510982690623635,-119.84751731064432,0.0132883172331833,0.0142504334529754,0.0188125566689914,0.0015698741560085,0.0052112183246133,0.0177193333333333,-1.2392241539721596,-0.1001606731802118,0.6595285714285715,2,grassland,157.14027573226377,0.3831131704870517,0.3695205636064353,0.7039250000000001,274.0436532692421,0.3660841106301517,0.3636452118339219,0.3501525088735236,15.816092649070184,0.5003268583014648,2004
Baden-Wuerttemberg,0.0022506661301671,-9.761201437821542,-129.39746839414235,-0.0101728885924505,-0.0104939571906043,-0.0014572165769671,-0.0080934023951761,0.003018848312675,0.0153152394510537,-1.0520952434872357,-0.059561129128913,0.6508862398075124,3,cropland,136.9719561984168,0.4024829061263844,0.3918122286181997,0.6697578058860219,255.0519199810109,0.3682349425510095,0.364859116378038,0.3439230146789018,17.4626312405965,0.6386458802551436,2004
Bayern,-0.00021854004644488684,-15.792847418971192,-136.6145384513009,-0.0052975757297968,-0.0049000688794522,0.0076099666195055,-0.009622822082297,0.0065907883776712,0.015439172358976,-1.1052792531413376,-0.0609742381530038,0.6395993503005756,3,cropland,134.30324052930527,0.3823843452335944,0.3788248906458945,0.6677960305819612,255.85031185360415,0.357999763224156,0.3553177895069069,0.3457077584699116,17.50465225614027,0.6402253853969585,2004
Berlin,-0.0324583092307691,-22.98425138192505,-94.1523123076212,-0.0056069217092815,-0.0047925418598254,0.0002601999764664499,-0.0103844032737777,0.0071236120777381,-0.0160533266666666,-1.211655270429272,-0.1158165641735915,0.5371645428571428,3,cropland,115.55036728142184,0.3350412193677348,0.3353996991851423,0.5504932,188.15347286028745,0.2991365732687459,0.2975612662179963,0.2571968542591217,17.92228396273927,0.6681486410161208,2004
